"id","rpm","motor_power","noise_db","outlet_pressure_bar","air_flow","outlet_temp","wpump_outlet_press","water_flow","gaccz","haccz","bearings","wpump","radiator","exvalve"
"371","1017","3662.357332","46.08990752","2.715","191.5118312","96.7493363","2.88317304","58.71981355","2.721192726","2.900380456","Ok","Ok","Clean","Dirty"
"372","1014","3773.67368","47.13306143","2.827","188.2769801","96.6394816","2.953144938","58.72543197","2.779079526","2.950766866","Ok","Ok","Clean","Dirty"
"373","1018","3971.31518","47.11431844","3.017","193.5340736","99.23631379","2.154541229","58.68184515","2.891579065","2.964801924","Ok","Ok","Clean","Dirty"
"374","981","3904.539068","47.80102535","3.056","192.3232783","99.8615495","2.921125684","58.749594","2.94174687","2.986515224","Ok","Ok","Clean","Dirty"
"375","996","3991.330945","46.93117958","3.102","191.0887815","96.32019074","2.535806342","58.68111545","2.93922337","3.029861818","Ok","Ok","Clean","Dirty"
"376","994","4228.152612","47.27774124","3.346","193.6681043","99.60620773","2.58188124","58.69930742","3.082907135","3.082845269","Ok","Ok","Clean","Dirty"
"377","1010","4356.990627","47.10619946","3.418","196.0783297","100.3044931","2.711305968","58.703601","3.160028677","3.098895379","Ok","Ok","Clean","Dirty"
"378","987","4454.874291","44.97168288","3.596","191.5331799","101.8834135","2.312943227","58.79064283","3.290148245","3.166823919","Ok","Ok","Clean","Dirty"
"379","1001","4781.77214","47.13739981","3.877","193.3679319","100.2563937","2.999465507","58.73659254","3.468458126","3.289961148","Ok","Ok","Clean","Dirty"
"380","1013","4929.313073","46.32387459","3.976","190.4912557","105.0286669","2.109006879","58.67952869","3.538635168","3.311383054","Ok","Ok","Clean","Dirty"
"381","1020","5046.243531","47.1886946","4.059","194.9294284","103.0793454","2.280666957","58.61917392","3.601217048","3.336144174","Ok","Ok","Clean","Dirty"
"382","988","5008.518103","47.40789393","4.154","194.9004866","102.5283372","2.572819035","58.60078408","3.69751571","3.415414184","Ok","Ok","Clean","Dirty"
"383","1003","5246.545484","46.78844552","4.330","188.0651441","103.3082858","3.010509446","58.59454282","3.858923832","3.446793052","Ok","Ok","Clean","Dirty"
"384","983","5313.597911","45.11922707","4.487","193.9056312","105.2930219","2.728772007","58.56585253","4.010248818","3.550898348","Ok","Ok","Clean","Dirty"
"385","992","5385.07612","45.10659017","4.514","188.7662612","106.7223083","2.178923818","58.62252127","4.018071869","3.5623629","Ok","Ok","Clean","Dirty"
"386","982","5364.857546","47.65915956","4.541","186.2201815","104.278001","2.378586686","58.64933026","4.081682499","3.571366219","Ok","Ok","Clean","Dirty"
"387","1019","5577.390809","47.97422566","4.588","191.2621897","104.5653141","3.031869886","58.55277398","4.051573751","3.604901542","Ok","Ok","Clean","Dirty"
"388","1020","5842.98541","49.92925513","4.845","191.5574592","105.5177271","2.693731913","58.60712807","4.325737092","3.678866777","Ok","Ok","Clean","Dirty"
"389","1018","5908.83822","49.26143868","4.914","194.6674392","109.2733788","2.466186413","58.4384721","4.374321223","3.753649415","Ok","Ok","Clean","Dirty"
"390","992","6049.178096","46.21749214","5.191","193.9349708","110.5169285","2.640852788","58.55791774","4.681874936","3.89772233","Ok","Ok","Clean","Dirty"
"391","980","6289.213817","48.42923044","5.496","187.7785364","108.8643373","2.22624484","58.43993861","5.027439748","4.02982576","Ok","Ok","Clean","Dirty"
"392","990","6621.437278","45.89956549","5.779","194.8408373","111.750288","3.021492846","58.56385326","5.325264169","4.184923668","Ok","Ok","Clean","Dirty"
"393","1007","6966.224186","47.31070175","6.018","194.026906","113.6131655","2.474523635","58.4765456","5.602443206","4.310492797","Ok","Ok","Clean","Dirty"
"394","1020","7264.803723","50.89730749","6.239","184.409843","115.7689975","2.897571499","58.33353684","5.855343758","4.471189481","Ok","Ok","Clean","Dirty"
"395","1016","7362.697085","51.25232801","6.360","193.1082428","116.7864484","3.070470388","58.36135659","6.010165315","4.54014544","Ok","Ok","Clean","Dirty"
"396","991","7535.607392","46.37867988","6.689","192.3818691","116.9263957","3.271536981","58.34134031","6.467490509","4.787389717","Ok","Ok","Clean","Dirty"
"397","1017","7718.536964","45.50690658","6.701","187.1649168","118.7977328","3.038135217","58.39871364","6.473520156","4.795240104","Ok","Ok","Clean","Dirty"
"398","986","7596.640838","47.09516771","6.786","184.9064811","115.4676586","2.716165428","58.46313302","6.587243868","4.839091487","Ok","Ok","Clean","Dirty"
"399","980","7827.482606","49.54317157","7.068","184.1273575","115.8797611","2.634508484","58.3796006","6.996027351","5.041111376","Ok","Ok","Clean","Dirty"
"400","1020","8396.590071","46.26873669","7.346","188.9164722","120.2972573","3.306111269","58.25175472","7.380820954","5.211557076","Ok","Ok","Clean","Dirty"
"401","1483","2388.094703","50.69387688","1.000","917.33228","96.78963309","2.903402355","58.82832217","1.889786411","2.449761318","Ok","Ok","Clean","Clean"
"402","1519","2608.28743","51.1348063","1.123","918.2659391","96.58137278","2.6727113","58.73271195","1.915111473","2.461672076","Ok","Ok","Clean","Clean"
"403","1510","2626.067524","50.78873919","1.140","915.4733686","97.00881532","2.752478639","58.77970618","1.917872785","2.491220587","Ok","Ok","Clean","Clean"
"404","1520","2691.73138","50.23620484","1.174","909.699595","97.282136","2.816411696","58.70056929","1.935926063","2.458482379","Ok","Ok","Clean","Clean"
"405","1511","2889.059043","51.05505369","1.312","914.973491","97.45597756","2.372067331","58.64059711","1.974476897","2.475048325","Ok","Ok","Clean","Clean"
"406","1487","3321.618385","51.47537649","1.628","913.6516121","100.9943336","2.303773634","58.77747932","2.045534142","2.532497439","Ok","Ok","Clean","Clean"
"407","1492","3490.105712","50.78916465","1.731","907.8642747","102.9240995","3.037546054","58.67605798","2.107664299","2.558944013","Ok","Ok","Clean","Clean"
"408","1517","3996.804725","51.47484986","2.041","912.5717189","102.7279625","2.480175526","58.61734135","2.19603497","2.611718801","Ok","Ok","Clean","Clean"
"409","1511","3997.394496","50.53211503","2.049","910.9447394","102.1391354","2.630506799","58.54359643","2.201976361","2.600060208","Ok","Ok","Clean","Clean"
"410","1499","4024.010562","50.67188768","2.080","915.5646214","102.3538278","2.878355341","58.6210014","2.209686967","2.645032957","Ok","Ok","Clean","Clean"
"411","1480","4404.914859","50.19055737","2.365","906.2450644","102.0820318","2.452783029","58.71317759","2.345886566","2.688562873","Ok","Ok","Clean","Clean"
"412","1514","4707.980395","50.15785895","2.512","913.3751782","105.6272327","2.308929684","58.63657934","2.394819773","2.714572185","Ok","Ok","Clean","Clean"
"413","1503","4736.691555","50.6560402","2.552","906.7618259","103.2126782","2.386740686","58.55558481","2.426239156","2.723304756","Ok","Ok","Clean","Clean"
"414","1509","4895.644329","51.44103091","2.646","903.0064038","104.9688884","2.917559886","58.64161278","2.465939974","2.74554509","Ok","Ok","Clean","Clean"
"415","1491","5044.849522","51.76667826","2.776","909.4695893","106.9817864","2.15295538","58.6850887","2.574309947","2.803938677","Ok","Ok","Clean","Clean"
"416","1500","5292.713028","52.44140339","2.928","905.281642","104.7055801","2.733318788","58.52042934","2.626078906","2.832353849","Ok","Ok","Clean","Clean"
"417","1519","5386.329213","51.14631194","2.953","902.3030903","108.3666593","3.047439458","58.52369811","2.666364759","2.825627194","Ok","Ok","Clean","Clean"
"418","1493","5743.219145","52.9665855","3.244","906.6849218","108.2739076","2.481822638","58.53264775","2.830639552","2.958855999","Ok","Ok","Clean","Clean"
"419","1502","5879.00325","51.13221631","3.312","898.445726","110.9835935","2.559893795","58.56532708","2.890291596","2.957639109","Ok","Ok","Clean","Clean"
"420","1488","6250.457279","51.94623833","3.593","901.4428916","111.0805824","2.969366863","58.56083361","3.081184286","3.050999247","Ok","Ok","Clean","Clean"
"421","1488","6260.08455","52.84977138","3.598","899.0332841","108.7745085","2.362426206","58.43899008","3.113578976","3.077925507","Ok","Ok","Clean","Clean"
"422","1483","6416.712694","53.28642184","3.718","897.1437711","112.3717439","3.144327986","58.558963","3.200637838","3.08987742","Ok","Ok","Clean","Clean"
"423","1496","6617.079353","51.96974496","3.818","896.4055134","112.4002164","2.459299998","58.43476498","3.231387081","3.144506158","Ok","Ok","Clean","Clean"
"424","1492","6634.724055","50.75422334","3.841","895.2733827","109.8660818","2.689378736","58.52645587","3.279222528","3.1231568","Ok","Ok","Clean","Clean"
"425","1482","6877.482748","52.61711344","4.031","899.1060908","114.5388352","2.702341774","58.51742066","3.398031768","3.216161954","Ok","Ok","Clean","Clean"
"426","1499","7099.761131","51.89901593","4.134","902.6903697","111.1557206","2.604595167","58.43095498","3.504974129","3.286624631","Ok","Ok","Clean","Clean"
"427","1496","7277.976472","50.16199731","4.259","899.270718","114.5112876","2.684224843","58.3486021","3.612016268","3.291387258","Ok","Ok","Clean","Clean"
"428","1506","7784.619396","51.37875065","4.571","900.11672","115.3146686","2.226515265","58.44593815","3.894309089","3.428479247","Ok","Ok","Clean","Clean"
"429","1498","8191.381905","50.65262906","4.864","894.1399806","116.7986112","2.920581457","58.46213048","4.181932083","3.617813351","Ok","Ok","Clean","Clean"
"430","1515","8657.388658","54.61081048","5.118","892.6783864","120.8258806","2.496494341","58.27904512","4.375580796","3.715625333","Ok","Ok","Clean","Clean"
"431","1502","8887.778199","51.76236644","5.317","889.7890741","119.3099223","2.579120669","58.43557826","4.585779298","3.802722058","Ok","Ok","Clean","Clean"
"432","1505","9289.458109","53.88436924","5.574","899.7183973","120.5263437","2.993100478","58.20749302","4.899870723","3.941890516","Ok","Ok","Clean","Clean"
"433","1504","9559.057763","54.89554129","5.757","894.2128344","123.6833701","2.787758039","58.18544122","5.074474147","4.059305764","Ok","Ok","Clean","Clean"
"434","1484","9745.396594","53.74294121","5.957","897.020601","122.4169753","3.289494746","58.24188434","5.342442023","4.191119863","Ok","Ok","Clean","Clean"
"435","1498","9930.186801","52.50383952","6.024","894.5793231","123.6811564","2.612793234","58.27997707","5.411086461","4.22615214","Ok","Ok","Clean","Clean"
"436","1490","10245.77813","54.63909805","6.268","886.9317378","123.0576135","2.436393819","58.31293712","5.712041165","4.392510329","Ok","Ok","Clean","Clean"
"437","1503","10351.35562","50.85511846","6.284","893.5164251","122.1238933","3.306019853","58.26169782","5.762314225","4.399941032","Ok","Ok","Clean","Clean"
"438","1513","10429.99965","55.74442819","6.295","885.8757187","125.5697195","3.195844731","58.23451023","5.726153897","4.364177037","Ok","Ok","Clean","Clean"
"439","1483","10340.02593","56.05907756","6.363","892.8967333","122.0271465","2.975382545","58.22148385","5.865404965","4.425661622","Ok","Ok","Clean","Clean"
"440","1506","10658.33589","53.85855384","6.476","891.5571819","122.9146218","2.25381422","58.16311878","5.963899093","4.517643481","Ok","Ok","Clean","Clean"
"441","1485","2391.373103","56.86018759","1.000","912.2849292","94.87719148","2.19304254","58.71812008","1.878474951","2.446534193","Noisy","Ok","Clean","Clean"
"442","1501","2523.791165","57.35317616","1.077","919.3643089","96.80010724","2.549664457","58.65561642","1.901663063","2.449323932","Noisy","Ok","Clean","Clean"
"443","1512","2556.264473","57.90829588","1.095","912.8595413","97.03232395","2.231688066","58.7645991","1.918883016","2.445563614","Noisy","Ok","Clean","Clean"
"444","1502","2813.867779","57.56941849","1.274","916.4238173","98.67117723","2.565293828","58.59084105","1.932924077","2.503961206","Noisy","Ok","Clean","Clean"
"445","1498","2890.750243","57.87899116","1.324","918.9205192","98.11592977","2.28062589","58.6140708","1.94759844","2.47970045","Noisy","Ok","Clean","Clean"
"446","1486","3118.47599","57.39963317","1.490","915.2197957","100.2715064","2.347617354","58.79431938","2.04512274","2.542548096","Noisy","Ok","Clean","Clean"
"447","1509","3312.989486","57.49812226","1.596","916.6559723","98.7066086","2.446306664","58.61193433","2.066233682","2.514952874","Noisy","Ok","Clean","Clean"
"448","1519","3509.85321","57.66328074","1.717","914.1458725","100.3080933","2.320389395","58.63942999","2.068828449","2.564439882","Noisy","Ok","Clean","Clean"
"449","1501","3628.37474","58.73525178","1.817","907.9377633","100.4631964","2.637973518","58.68706513","2.091915528","2.588957556","Noisy","Ok","Clean","Clean"
"450","1486","3890.198532","57.25025116","2.011","915.9070208","102.3113678","2.305550362","58.62159112","2.215149017","2.612483027","Noisy","Ok","Clean","Clean"
"451","1498","4319.343567","57.02062988","2.280","914.1508351","102.9892876","2.924994518","58.58417735","2.318855283","2.655297527","Noisy","Ok","Clean","Clean"
"452","1512","4769.695625","57.61832147","2.558","911.8014162","105.0362495","2.148271583","58.64402141","2.435715441","2.740157424","Noisy","Ok","Clean","Clean"
"453","1520","5240.511525","58.56969993","2.854","911.2588197","107.1583224","2.917342686","58.64467978","2.579743765","2.792766072","Noisy","Ok","Clean","Clean"
"454","1483","5155.097818","59.10724316","2.867","905.459834","106.619871","2.887599791","58.60204459","2.59865321","2.79794355","Noisy","Ok","Clean","Clean"
"455","1504","5467.532394","59.32294156","3.035","904.4385037","105.7500867","2.804245741","58.45043066","2.738116577","2.85421026","Noisy","Ok","Clean","Clean"
"456","1492","5907.082035","58.8857826","3.354","909.1552499","109.4711133","2.862527216","58.66529359","2.921390409","2.99206714","Noisy","Ok","Clean","Clean"
"457","1495","6281.79941","59.82011115","3.596","901.336732","111.6537388","2.925291193","58.50350263","3.068010794","3.076654361","Noisy","Ok","Clean","Clean"
"458","1517","6473.936297","57.43361535","3.671","902.3282978","113.4798515","2.321666266","58.42205034","3.157408293","3.078154519","Noisy","Ok","Clean","Clean"
"459","1493","6461.045828","58.01414444","3.721","901.8857907","112.7220671","2.444012679","58.48246087","3.173415305","3.09955092","Noisy","Ok","Clean","Clean"
"460","1498","6541.850518","58.4533105","3.764","904.8777698","111.3410078","2.608538888","58.566232","3.225644371","3.127697504","Noisy","Ok","Clean","Clean"
"461","1481","6492.989782","58.74484884","3.775","900.1087696","109.2962942","2.350057779","58.40888217","3.202348169","3.136900813","Noisy","Ok","Clean","Clean"
"462","1513","6619.981228","57.40130413","3.777","905.9629833","110.0399142","2.831406052","58.49131643","3.198382526","3.131099505","Noisy","Ok","Clean","Clean"
"463","1487","6818.642753","59.98743445","3.977","906.4863645","112.684081","3.095556642","58.54770798","3.378857773","3.204429568","Noisy","Ok","Clean","Clean"
"464","1483","6815.571657","59.27873597","3.986","896.1124084","111.6766709","3.087463068","58.53210057","3.387953536","3.216684912","Noisy","Ok","Clean","Clean"
"465","1503","7377.075499","60.95635093","4.309","897.4770281","112.4108891","2.218456421","58.46353166","3.644378304","3.321873005","Noisy","Ok","Clean","Clean"
"466","1515","7835.384636","57.20810954","4.578","899.8741411","113.1928545","2.350789141","58.26615844","3.899256476","3.436797902","Noisy","Ok","Clean","Clean"
"467","1497","7773.02758","58.46438268","4.588","899.5882848","114.3003573","2.173030453","58.4946251","3.881603386","3.477347661","Noisy","Ok","Clean","Clean"
"468","1482","7928.494102","60.59582265","4.741","901.6498676","116.4402378","2.314302591","58.30163607","4.053068996","3.507350302","Noisy","Ok","Clean","Clean"
"469","1514","8249.479891","60.9796975","4.851","892.7810401","117.0582439","3.039366653","58.46275604","4.121100288","3.586046324","Noisy","Ok","Clean","Clean"
"470","1489","8353.41209","57.85321868","5.005","892.6842472","119.2617581","2.615199203","58.34664978","4.273326037","3.639927989","Noisy","Ok","Clean","Clean"
"471","1510","8772.391776","61.38601809","5.212","893.5271359","117.4817172","2.561057986","58.48314134","4.530489381","3.78691404","Noisy","Ok","Clean","Clean"
"472","1488","8877.086304","57.90064883","5.359","889.9564042","119.0926921","2.63845209","58.48553638","4.653584852","3.814771365","Noisy","Ok","Clean","Clean"
"473","1512","9366.779815","62.12330935","5.598","891.2057299","122.0902076","3.13561308","58.38329547","4.903109081","3.96291835","Noisy","Ok","Clean","Clean"
"474","1507","9772.062406","57.77312155","5.885","892.8354255","124.473307","2.68004556","58.19020288","5.233945504","4.155039305","Noisy","Ok","Clean","Clean"
"475","1520","9984.453289","60.28089372","5.976","896.8938602","121.5455474","3.260861416","58.21107318","5.333693134","4.176148109","Noisy","Ok","Clean","Clean"
"476","1486","10152.46711","60.5342832","6.223","898.1718733","124.5919928","2.891386228","58.16360994","5.643115163","4.359307347","Noisy","Ok","Clean","Clean"
"477","1491","10437.59197","60.92349039","6.394","895.3508564","125.7659524","3.496962728","58.19804441","5.882916396","4.469761173","Noisy","Ok","Clean","Clean"
"478","1508","10622.15148","61.77404468","6.446","895.508087","124.5138839","3.358056412","58.38684229","5.917387289","4.475003248","Noisy","Ok","Clean","Clean"
"479","1507","10764.83966","57.33362326","6.545","895.7971126","123.2091539","2.780566556","58.2664052","6.068614593","4.53654845","Noisy","Ok","Clean","Clean"
"480","1490","10979.57546","57.88396806","6.763","890.8150856","127.8438478","3.45859086","58.04767282","6.384212335","4.691098782","Noisy","Ok","Clean","Clean"
"481","1505","2407.034333","50.34526617","1.000","920.089085","111.627123","2.50352999","51.21001731","1.899582939","2.451666849","Ok","Noisy","Clean","Clean"
"482","1492","2496.016297","50.66531374","1.065","915.8520185","111.5171659","2.395316651","51.26726481","1.923873651","2.482251216","Ok","Noisy","Clean","Clean"
"483","1487","2511.187929","50.59588163","1.083","913.763951","109.507882","2.432947846","50.99705836","1.888828189","2.460403925","Ok","Noisy","Clean","Clean"
"484","1485","2518.820277","50.46867577","1.089","912.0434694","110.0957183","2.997380228","50.96698623","1.927596888","2.479332454","Ok","Noisy","Clean","Clean"
"485","1483","2786.161479","50.49264663","1.268","918.5134966","109.550221","3.016005572","51.18837517","1.929563194","2.480629984","Ok","Noisy","Clean","Clean"
"486","1490","3287.621264","51.06106499","1.599","908.8962614","112.8019176","2.294826634","50.96542679","2.038281549","2.558929363","Ok","Noisy","Clean","Clean"
"487","1502","3311.46771","50.69092694","1.604","909.4088895","113.1717986","3.164142074","50.83839111","2.026776812","2.530758315","Ok","Noisy","Clean","Clean"
"488","1483","3640.935164","50.31632562","1.846","916.5890729","114.9534734","2.848844246","50.86449125","2.150403123","2.586378708","Ok","Noisy","Clean","Clean"
"489","1486","3656.841504","50.23377318","1.854","912.6090554","113.4429975","3.179187137","51.18900844","2.134914339","2.551483223","Ok","Noisy","Clean","Clean"
"490","1513","4031.772063","51.54072887","2.065","914.8677437","117.2642268","3.19906264","51.02262065","2.230247616","2.594251067","Ok","Noisy","Clean","Clean"
"491","1502","4163.342339","52.04972286","2.169","910.7433882","114.885277","3.199319546","50.91418878","2.274422021","2.639650634","Ok","Noisy","Clean","Clean"
"492","1483","4328.155101","49.92123671","2.308","906.2710268","113.4294517","3.016551726","50.90780297","2.32575399","2.691756315","Ok","Noisy","Clean","Clean"
"493","1520","4687.899948","50.93543337","2.488","907.4377352","116.9059733","3.049533332","50.91302074","2.421955742","2.71313965","Ok","Noisy","Clean","Clean"
"494","1513","5127.556379","51.35262408","2.793","912.1193926","119.5867168","3.319392207","50.83953941","2.56165028","2.810063623","Ok","Noisy","Clean","Clean"
"495","1490","5501.659874","52.67744009","3.086","903.4123474","121.8092721","2.9029604","51.01893347","2.741088117","2.877805025","Ok","Noisy","Clean","Clean"
"496","1507","6014.872952","52.91333413","3.390","903.0878174","119.7545023","3.074274607","50.49891267","2.93164233","2.976167467","Ok","Noisy","Clean","Clean"
"497","1498","6448.352239","50.13387376","3.703","902.0529364","120.8633608","2.982960844","50.67443906","3.185932604","3.102462553","Ok","Noisy","Clean","Clean"
"498","1514","6773.941121","51.68100529","3.876","902.9090068","122.1394117","2.497505508","50.87418236","3.290829025","3.156005145","Ok","Noisy","Clean","Clean"
"499","1498","7079.51258","51.39736464","4.124","905.4783484","125.4448071","2.672975374","50.67485234","3.481626916","3.274703022","Ok","Noisy","Clean","Clean"
"500","1482","7185.250218","51.35819439","4.240","900.3842179","123.1395325","2.553264786","50.61029075","3.6009042","3.318402575","Ok","Noisy","Clean","Clean"
"501","1504","7358.899829","51.83649278","4.293","903.3024743","127.3891923","3.376853336","50.7974841","3.642716085","3.334332776","Ok","Noisy","Clean","Clean"
"502","1489","7433.346332","51.35765916","4.383","904.1455199","126.7463976","2.705709907","50.60337815","3.710331386","3.374999269","Ok","Noisy","Clean","Clean"
"503","1487","7860.736261","51.76712503","4.677","897.6882281","125.4066023","3.41106825","50.62726381","3.978663448","3.524316095","Ok","Noisy","Clean","Clean"
"504","1481","8240.559837","50.97593217","4.955","892.8890118","129.1498738","2.698457632","50.74358091","4.269242352","3.61730399","Ok","Noisy","Clean","Clean"
"505","1498","8564.705845","53.42748351","5.113","903.3258752","130.5179001","3.216488959","50.46803416","4.431973095","3.705208184","Ok","Noisy","Clean","Clean"
"506","1500","8953.090085","54.74901912","5.367","894.0733838","132.850186","3.077702834","50.57287911","4.682513053","3.834170769","Ok","Noisy","Clean","Clean"
"507","1514","9423.063373","55.26095829","5.625","901.9280402","133.5700389","3.109690326","50.57237555","4.94016252","3.993833974","Ok","Noisy","Clean","Clean"
"508","1505","9797.593711","52.85707213","5.911","891.2597457","135.4948847","2.708947619","50.43287751","5.257058669","4.164769861","Ok","Noisy","Clean","Clean"
"509","1513","9876.611138","51.14064329","5.929","891.4358694","136.3179808","3.080680068","50.35140579","5.275113004","4.169243051","Ok","Noisy","Clean","Clean"
"510","1510","10019.49718","55.18886283","6.039","892.300593","136.1945871","2.421850469","50.42732825","5.446572574","4.227733257","Ok","Noisy","Clean","Clean"
"511","1512","10226.02905","52.88531966","6.165","891.2913846","133.2920338","2.718643572","50.49505867","5.562083032","4.3090489","Ok","Noisy","Clean","Clean"
"512","1501","10323.93172","55.05153435","6.277","891.1224514","134.764516","2.387269554","50.39422555","5.733802748","4.369000503","Ok","Noisy","Clean","Clean"
"513","1483","10336.61702","52.11653583","6.361","890.4076602","136.2782339","3.016557373","50.33928189","5.850718719","4.428494572","Ok","Noisy","Clean","Clean"
"514","1517","11001.14373","56.10524426","6.658","883.3741012","138.2594081","2.893797286","50.50801367","6.234079933","4.631799037","Ok","Noisy","Clean","Clean"
"515","1507","10966.24394","53.84332005","6.677","885.2193193","139.652603","3.622483104","50.14724864","6.232269403","4.618912243","Ok","Noisy","Clean","Clean"
"516","1519","11349.96463","54.26839406","6.877","891.929931","138.497937","3.205590923","50.26848424","6.50102894","4.786890709","Ok","Noisy","Clean","Clean"
"517","1517","11714.31998","57.03788437","7.125","882.9261285","140.2830486","2.856191383","50.42860291","6.840665247","4.963164328","Ok","Noisy","Clean","Clean"
"518","1492","11720.21511","56.86030437","7.249","886.6329979","139.4683456","3.497522413","50.3865237","7.066808187","5.030465029","Ok","Noisy","Clean","Clean"
"519","1491","11788.78988","52.65420483","7.299","879.9602511","141.7757168","3.389927665","50.56894425","7.127999687","5.074513412","Ok","Noisy","Clean","Clean"
"520","1492","12244.43848","54.98838695","7.599","889.0182073","141.7950637","2.764219144","50.38631318","7.566095511","5.272119914","Ok","Noisy","Clean","Clean"
"521","1517","2421.412814","50.77576989","1.000","801.5965145","119.0322962","2.56058314","41.00185914","1.866617177","2.428248148","Ok","Ok","Dirty","Clean"
"522","1503","2634.210686","50.48041771","1.151","803.4384214","110.1780191","2.275562361","41.19606623","1.911819197","2.495909835","Ok","Ok","Dirty","Clean"
"523","1505","2994.714482","50.20300406","1.388","807.1272898","111.0716932","2.520993425","41.28460752","1.98057538","2.490949962","Ok","Ok","Dirty","Clean"
"524","1487","2991.645036","50.15390579","1.407","806.9448484","110.3746195","2.406168042","41.16544255","1.970798661","2.50172736","Ok","Ok","Dirty","Clean"
"525","1497","3210.613589","51.06656041","1.539","799.3558977","113.7483513","2.422108738","41.27906159","2.041683437","2.522100956","Ok","Ok","Dirty","Clean"
"526","1484","3467.676288","51.14777818","1.726","792.0902522","112.2657591","2.835972864","41.36958898","2.108954867","2.581736703","Ok","Ok","Dirty","Clean"
"527","1480","3523.383349","51.11731297","1.770","794.9660173","115.1817771","2.188160224","41.06259573","2.102403237","2.567995469","Ok","Ok","Dirty","Clean"
"528","1514","3723.979662","50.38402085","1.863","791.1198413","115.0116061","2.576790173","41.51304192","2.138204979","2.590847218","Ok","Ok","Dirty","Clean"
"529","1505","3957.657676","50.08508834","2.032","790.6991584","113.0967987","2.370542918","41.22419776","2.187980353","2.615872324","Ok","Ok","Dirty","Clean"
"530","1510","4399.788606","51.48465414","2.314","793.6608694","117.0740854","2.255720992","41.29514518","2.303222241","2.687216692","Ok","Ok","Dirty","Clean"
"531","1495","4609.739608","50.12887771","2.480","794.2860409","115.013025","2.665491022","41.16233377","2.401709397","2.712443918","Ok","Ok","Dirty","Clean"
"532","1497","5011.705865","51.88722911","2.742","784.7597701","118.1322957","2.446005957","41.10884474","2.570520524","2.78424444","Ok","Ok","Dirty","Clean"
"533","1513","5239.364265","52.56893517","2.866","787.9945758","117.6932171","3.150883389","41.13723022","2.615731372","2.795060002","Ok","Ok","Dirty","Clean"
"534","1487","5225.997337","50.50215673","2.907","777.922642","118.5303493","2.666513744","41.19138027","2.670720696","2.82825746","Ok","Ok","Dirty","Clean"
"535","1494","5277.985873","51.95980398","2.929","780.5200015","118.7275675","2.68820139","41.18875151","2.633083601","2.823650218","Ok","Ok","Dirty","Clean"
"536","1488","5712.576495","52.2740097","3.234","785.6744127","122.4785387","3.286269622","41.09068106","2.86291081","2.903468026","Ok","Ok","Dirty","Clean"
"537","1487","5906.243033","50.22015174","3.364","772.331393","123.0838759","3.182834247","41.26345351","2.928784411","2.984851528","Ok","Ok","Dirty","Clean"
"538","1507","6103.434821","50.36428917","3.452","776.1121503","119.549697","3.033998712","41.08373582","2.990918223","3.018650247","Ok","Ok","Dirty","Clean"
"539","1482","6312.419804","53.05284148","3.650","781.7000239","120.769083","3.312109729","40.98678121","3.148019816","3.108136358","Ok","Ok","Dirty","Clean"
"540","1506","6679.289822","50.44822038","3.836","772.7358791","125.3415897","2.428419637","40.96255024","3.260050585","3.125551367","Ok","Ok","Dirty","Clean"
"541","1486","6993.85534","52.56935393","4.098","773.4965497","123.7540194","3.492335829","41.01721499","3.469817766","3.224687125","Ok","Ok","Dirty","Clean"
"542","1492","7162.057347","52.07893582","4.196","767.0481118","125.8069658","2.828644172","41.01306941","3.534209188","3.29470637","Ok","Ok","Dirty","Clean"
"543","1512","7441.066407","52.35132813","4.324","772.3959732","128.7346943","3.172338925","41.06425054","3.669826781","3.326908638","Ok","Ok","Dirty","Clean"
"544","1489","7457.808099","51.03845771","4.404","772.4369328","126.8023789","3.377072829","40.90494205","3.743860022","3.386373031","Ok","Ok","Dirty","Clean"
"545","1518","8021.339501","51.37363249","4.690","762.3291168","126.3250635","3.470591852","40.79414077","3.963639487","3.493706109","Ok","Ok","Dirty","Clean"
"546","1500","8146.638333","54.03129112","4.828","770.7191747","127.3983543","2.911336861","41.11527297","4.126265008","3.562144947","Ok","Ok","Dirty","Clean"
"547","1513","8391.454038","52.16291024","4.948","761.6581208","127.1078941","3.179956589","40.80573443","4.237391164","3.626863425","Ok","Ok","Dirty","Clean"
"548","1492","8296.862512","50.66253691","4.953","757.8566621","128.141269","3.407099126","40.78053778","4.247246271","3.638230817","Ok","Ok","Dirty","Clean"
"549","1509","8629.453307","51.55433236","5.121","759.6023048","127.933538","2.964595334","40.99996858","4.433447991","3.713086338","Ok","Ok","Dirty","Clean"
"550","1487","8722.224902","50.45011853","5.259","762.1340328","131.5130846","2.856687237","40.76696556","4.574340038","3.77507406","Ok","Ok","Dirty","Clean"
"551","1506","8840.437018","53.55337285","5.270","752.9683552","129.0636387","2.537612872","40.91695641","4.540933309","3.788150211","Ok","Ok","Dirty","Clean"
"552","1484","9211.349674","51.64263043","5.600","760.2448002","133.3677548","3.246276465","40.94001707","4.916369098","3.982150304","Ok","Ok","Dirty","Clean"
"553","1483","9343.975168","51.46780199","5.694","759.6558022","134.6442935","3.540233621","40.59727055","5.050871895","4.023796311","Ok","Ok","Dirty","Clean"
"554","1486","9566.606501","53.59460044","5.831","750.4647715","132.7136038","2.60624421","40.47996603","5.209919392","4.099506339","Ok","Ok","Dirty","Clean"
